"label","id","Degree","Betweenness","Pagerank","Cluster","Strain","Diameter","Count","N","Essential","Var","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description","Essential.Count","Essential.Call","TIGR4.new","TAIWAN.19F.old","TAIWAN.19F.new","D39.old","D39.new"
"SP_1983",274,19,2113.67731833392,0.0669616173263378,3471,"TIGR4",0.00878001351750127,372,371,FALSE,0.536905244740607,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"rpe","Ribulose-5-phosphate 3-epimerase",6,"Evolvable.Essential","SP_RS09965","SPT_1962","SPT_RS09725","SPD_1780","SPD_RS09410"
"SP_2196",276,3,0,0.000759644041619694,1760,"TIGR4",0.00300804331186217,372,371,FALSE,0.817838396022206,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ThiZ","ABC thiamin transporter, ATP-binding component",0,"Nonessential","SP_RS11220","SPT_2215","SPT_RS10955","SPD_2024","SPD_RS10625"
"SP_2198",277,3,0,0.000759644041619696,3095,"TIGR4",0.00494798187728302,372,371,FALSE,0.73731473824052,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ThiX","ABC thiamin transporter, premease component",0,"Nonessential","SP_RS11230","SPT_2217","SPT_RS10965","SPD_2026","SPD_RS10635"
"SP_0831",278,12,728.704606120215,1.24951427542478e-05,485,"TIGR4",0.00660020088991056,372,371,FALSE,0.480714697142445,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","purine nucleoside phosphorylase",0,"Nonessential","SP_RS04065","SPT_1371","SPT_RS06820","SPD_0726","SPD_RS03840"
"SP_2197",279,3,0,0.000759644041619691,3585,"TIGR4",0.00053104522120164,372,371,FALSE,0.990037206615467,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ThiY","ABC thiamin transporter, thiamin-binding component",0,"Nonessential","SP_RS11225","SPT_2216","SPT_RS10960","SPD_2025","SPD_RS10630"
"SP_1233",280,1,0,0,3417,"TIGR4",0.0107677690661798,371,370,FALSE,0.586151432375774,NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein",0,"Nonessential","SP_RS06045","SPT_0995","SPT_RS04915","SPD_1091","SPD_RS05780"
"SP_1232",281,1,0,0,1877,"TIGR4",0.00238237166949961,372,371,FALSE,0.711257645866185,"Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein",0,"Nonessential","SP_RS06040","SPT_0996","SPT_RS04920","SPD_1090","SPD_RS05775"
"SP_1468",282,27,3268.31351409185,0.0341811245949235,3771,"TIGR4",0.000424602626123013,372,371,FALSE,0.662193120800168,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"PdxS","Pyridoxal 5'-phosphate synthase, synthase component",0,"Nonessential","SP_RS07215","SPT_0807","SPT_RS04015","SPD_1297","SPD_RS06825"
"SP_1467",283,27,3268.31351409185,0.0341811245949235,1499,"TIGR4",0.00802449022700991,372,371,FALSE,0.712056429395545,"Extracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"PdxT","Pyridoxal 5'-phosphate synthase, glutaminase component",0,"Nonessential","SP_RS07210","SPT_0808","SPT_RS04020","SPD_1296","SPD_RS06820"
"SP_2021",287,18,1.72743922743923,0.00812071989627124,16,"TIGR4",0.264691222585257,744,371,FALSE,2.39722975961043,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"bglB","beta-glucosidase",0,"Nonessential","SP_RS10225","SPT_2017","SPT_RS09990","SPD_1830","SPD_RS09670"
"SP_0265",288,18,1.72743922743923,0.00812071989627125,16,"TIGR4",0.264691222585257,744,371,FALSE,0.984101572435948,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","glycosyl hydrolase",0,"Nonessential","SP_RS01300","SPT_0312","SPT_RS01575","SPD_0247","SPD_RS01325"
"SP_1161",289,4,0,0.0112968403438322,3445,"TIGR4",0.00560045472447892,370,370,FALSE,0.789174191024274,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","acetoin dehydrogenase complex, E3 component, dihydrolipoamide dehydrogenase",0,"Nonessential","SP_RS05725","SPT_1187","SPT_RS05880","SPD_1025","SPD_RS05455"
"SP_1588",290,4,0,0.0112968403438322,548,"TIGR4",0.00503617811618762,372,371,FALSE,0.608335126359021,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","Pyridine nucleotide-disulfide oxidoreductase",0,"Nonessential","SP_RS07825","SPT_1526","SPT_RS07590","SPD_1415","SPD_RS07450"
"SP_1081",293,44,253,0.416811791889814,3249,"TIGR4",0.00127932433575118,372,371,TRUE,0.485417975326005,"Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"","UDP-N-acetylglucosamine 1-carboxyvinyltransferase
; UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2 (EC 2.5.1.7)",13,"Evolvable.Essential","SP_RS05345","SPT_1127","SPT_RS05575","SPD_0967","SPD_RS05160"
"SP_1966",294,44,253,0.416811791889813,3448,"TIGR4",0.00157991858449743,372,371,FALSE,0.344542258208521,"Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"murA-2","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",0,"Nonessential","SP_RS09880","SPT_1945","SPT_RS09650","SPD_1764","SPD_RS09325"
"SP_0581",295,13,547.906490661513,0.00418933508827191,3306,"TIGR4",0.0194840767642116,372,371,TRUE,0.490125589688973,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"pheT","phenylalanyl-tRNA synthetase subunit beta",15,"Essential","SP_RS02875","SPT_0611","SPT_RS03045","SPD_0506","SPD_RS02720"
"SP_0579",296,13,547.906490661513,0.00418933508827193,1892,"TIGR4",0.0030795129793737,372,371,FALSE,0.536090159427614,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"pheS","phenylalanyl-tRNA synthetase subunit alpha",15,"Essential","SP_RS02865","SPT_0609","SPT_RS03035","SPD_0504","SPD_RS02710"
"SP_1179",298,5,0.125,3.38341969926699e-09,3846,"TIGR4",0.000644250298558845,372,371,FALSE,0.718193942899685,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"nrdE"," Ribonucleoside-diphosphate reductase (EC 1.17.4.1)",15,"Essential","SP_RS05810","SPT_1044","SPT_RS05160","SPD_1042","SPD_RS05540"
"SP_1180",299,5,0.125,3.38341970353734e-09,3822,"TIGR4",0.00203774740416095,372,371,FALSE,0.491540386540332,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"nrdF","ribonucleotide-diphosphate reductase subunit beta",15,"Essential","SP_RS05815","SPT_1043","SPT_RS05155","SPD_1043","SPD_RS05545"
"SP_0665",303,92,11390.1806322951,0.55255275918339,2974,"TIGR4",0.0177202503131959,372,371,FALSE,2.19785095847445,"Intracellular","METABOLISM","METABOLISM",NA,"Cofactor and vitamin metabolism","Various metabolism",NA,2,"pabB","aminodeoxychorismate synthase",0,"Nonessential","SP_RS03265","SPT_0689","SPT_RS03430","SPD_0578","SPD_RS03100"
"SP_1097",304,1,0,0,1124,"TIGR4",0.00191777003484319,372,371,FALSE,0.757745827430639,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","GTP pyrophosphokinase (EC 2.7.6.5), RelA/SpoT homolog protein",0,"Nonessential","SP_RS05430","SPT_1142","SPT_RS05655","SPD_0982","SPD_RS05235"
"SP_1645",305,1,0,0,3516,"TIGR4",0.00103328279022222,372,371,FALSE,0.400198470728929,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"RelA","Putative guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",0,"Nonessential","SP_RS08110","SPT_1585","SPT_RS07865","SPD_1458","SPD_RS07685"
"SP_0358",306,6,0,0.0236233069424448,3852,"TIGR4",0.565788290174468,76,76,FALSE,8.53509064221337,"Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4J","capsular polysaccharide biosynthesis protein Cps4J",1,"Evolvable.Essential","SP_RS01750","n.p.","n.p","n.p.","n.p"
"SP_1329",308,68,1350.6873883622,0.573622051978606,1201,"TIGR4",0.109595740927441,562,370,FALSE,0.602789109486634,"Membrane","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","N-acetylneuraminate lyase",0,"Nonessential","SP_RS06525","n.p.","n.p","n.p.","n.p"
"SP_1676",309,68,1350.6873883622,0.573622051978606,1201,"TIGR4",0.109595740927441,562,370,FALSE,1.45849763284894,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Putative N-acetylneuraminate lyase",0,"Nonessential","SP_RS08280","SPT_1615","SPT_RS08030","SPD_1163","SPD_RS06145"
"SP_2042",310,4,0,0,454,"TIGR4",0.00448804896854494,372,371,TRUE,0.828419598941411,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rnpA","ribonuclease P",14,"Evolvable.Essential","SP_RS10325","SPT_2037","SPT_RS10090","SPD_1851","SPD_RS09770"
"SP_0359",311,6,0,0.0236233069424448,2956,"TIGR4",0.00617469504165722,34,34,FALSE,6.50603342230359,"Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4K","capsular polysaccharide biosynthesis protein Cps4K",1,"Evolvable.Essential","SP_RS01755","n.p.","n.p","n.p.","n.p"
"SP_0730",312,54,335.632413263633,0.490802177846206,2893,"TIGR4",0.000220532089570517,372,371,FALSE,1.57703336174826,"Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"spxB","pyruvate oxidase",0,"Nonessential","SP_RS03575","SPT_0746","SPT_RS03720","SPD_0636","SPD_RS03395"
"SP_1014",313,55,1352.60518458949,0.490699387313623,2861,"TIGR4",0.00835368574628618,372,371,FALSE,1.06230111680858,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"dapA","dihydrodipicolinate synthase (EC 4.3.3.7)",0,"Nonessential","SP_RS05035","SPT_1068","SPT_RS05285","SPD_0901","SPD_RS04805"
"SP_1745",314,57,7.81298780934156,0.521043315896076,3357,"TIGR4",0.0103024855486492,371,371,FALSE,0.564303296677798,"Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"","isochorismatase family protein",0,"Nonessential","SP_RS08635","SPT_1683","SPT_RS08380","SPD_1555","SPD_RS08210"
"SP_0897",315,98,620.266099626254,0.913280202814055,491,"TIGR4",0.00182773906676482,371,370,TRUE,0.441261552223613,"Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"pyk","pyruvate kinase",15,"Essential","SP_RS04425","SPT_1302","SPT_RS06470","SPD_0790","SPD_RS04185"
"SP_1220",316,110,472.776284572658,1,2228,"TIGR4",0.000999999999999989,372,371,FALSE,0.806701648203304,"Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"Idh","L-lactate dehydrogenase",2,"Evolvable.Essential","SP_RS05980","SPT_1008","SPT_RS04980","SPD_1078","SPD_RS05715"
"SP_0106",317,64,1415.80724851381,0.572269960840824,1296,"TIGR4",0.00156804466475928,372,371,FALSE,0.782560853341467,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"sdaB","L-serine dehydratase, iron-sulfur-dependent, beta subunit (EC 4.3.1.17)",0,"Nonessential","SP_RS00540","SPT_0140","SPT_RS00710","SPD_0103","SPD_RS00540"
"SP_1722",318,106,83.406364391417,0.978083014349528,3301,"TIGR4",0.202839215777113,372,371,FALSE,0.995456698772989,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system, glucose/sucrose specific IIB subunit",0,"Nonessential","SP_RS08520","SPT_1660","SPT_RS08260","SPD_1532","SPD_RS08090"
"SP_0317",319,80,3625.80455969911,0.576011776217777,2116,"TIGR4",0.00601696678944028,370,370,FALSE,1.87047407854623,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase",0,"Nonessential","SP_RS01540","SPT_0366","SPT_RS01855","SPD_0289","SPD_RS01545"
"SP_1173",320,113,7380.47608127074,0.979776647598607,2660,"TIGR4",0.0482984958325231,381,357,FALSE,0.722183867609904,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,""," PTS system mannnose-specific transporter subunit IIA",0,"Nonessential","SP_RS05780","SPT_1197","SPT_RS05935","SPD_1035","n.p"
"SP_0856",321,58,2928.50669038284,0.0485480209752293,3777,"TIGR4",0.00387785253261678,372,371,FALSE,1.40862818226467,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvE","branched-chain amino acid aminotransferase",0,"Nonessential","SP_RS04195","SPT_1348","SPT_RS06700","SPD_0749","SPD_RS03970"
"SP_2069",322,45,9956.36302307523,0.0306240294066013,80,"TIGR4",0.00483231725336562,372,371,TRUE,0.527535632721438,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"gltX","glutamyl-tRNA synthetase",15,"Essential","SP_RS10540","SPT_2080","SPT_RS10300","SPD_1896","SPD_RS09990"
"SP_0502",323,45,1317.09028460887,0.0566864247287591,1552,"TIGR4",0.00140287921554898,378,371,FALSE,1.94163917915244,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"glnA","Glutamine synthetase, type I",1,"Evolvable.Essential","SP_RS02470","SPT_0539","SPT_RS02690","SPD_0448","SPD_RS02380"
"SP_0035",324,57,3610.70441759542,0.0576062905166929,1487,"TIGR4",0.00488985240012435,372,371,FALSE,0.40904441318583,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"araT","aromatic amino acid aminotransferase",0,"Nonessential","SP_RS00215","SPT_0073","SPT_RS00370","SPD_0041","SPD_RS00215"
"SP_1544",325,41,595.475001729396,0.0556342252530427,3892,"TIGR4",0.00759624803126815,372,371,FALSE,0.327641635846672,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AspC","Aspartate aminotransferase",0,"Nonessential","SP_RS07605","SPT_1482","SPT_RS07365","SPD_1373","SPD_RS07225"
"SP_0266",326,50,5916.79336242819,0.0687461497186818,2,"TIGR4",0.00857269743783238,372,371,TRUE,1.07221009712659,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","glucosamine--fructose-6-phosphate aminotransferase",15,"Essential","SP_RS01305","SPT_0313","SPT_RS01580","SPD_0248","SPD_RS01330"
"SP_0494",327,18,5.0245765695619,0.026090950371968,1438,"TIGR4",0.00219389470457759,372,371,FALSE,4.83935390340507,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrG","CTP synthase (EC 6.3.4.2)",0,"Nonessential","SP_RS02435","SPT_0533","SPT_RS02660","SPD_0442","SPD_RS02350"
"SP_0045",328,20,613.462749277214,0.0261126930207182,3327,"TIGR4",0.0065582786875268,372,371,FALSE,1.68290631144571,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","phosphoribosylformylglycinamidine synthase",0,"Nonessential","SP_RS00270","SPT_0084","SPT_RS00430","SPD_0052","SPD_RS00280"
"SP_0138",329,26,110.457083811449,0.0346671780474899,2137,"TIGR4",0.3162906399162,398,318,FALSE,2.13714214138971,NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","",0,"Nonessential","SP_RS00710","SPT_0184","n.p","SPD_0141","SPD_RS00785"
"SP_0046",330,22,16216.9936019374,0.0261517900152124,3788,"TIGR4",0.00422970098739231,372,371,FALSE,0.784176408447286,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purF","amidophosphoribosyltransferase",0,"Nonessential","SP_RS00275","SPT_0085","SPT_RS00435","SPD_0053","SPD_RS00285"
"SP_1445",331,20,1712.31877994533,0.026097807244686,1845,"TIGR4",0.000461340288861737,372,371,FALSE,0.398388740636089,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"GuaA","GMP synthase",3,"Evolvable.Essential","SP_RS07100","SPT_0829","SPT_RS04125","SPD_1274","SPD_RS06715"
"SP_1881",332,27,602.607741944146,0.0363153533401001,1135,"TIGR4",0.0031776409014417,372,371,FALSE,0.229483281596122,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"murI","Glutamate racemase",15,"Essential","SP_RS09330","SPT_1798","SPT_RS08955","SPD_1661","SPD_RS08785"
"SP_1306",333,29,107.453267910723,0.0380822416584562,1510,"TIGR4",0.00865152557887785,372,371,FALSE,0.95588477453094,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"GdhA","NADP-specific glutamate dehydrogenase ",0,"Nonessential","SP_RS06400","SPT_0923","SPT_RS04575","SPD_1158","SPD_RS06120"
"SP_0931",334,27,614.453267910723,0.0363116647903351,4048,"TIGR4",0.0072152268869319,371,370,FALSE,2.35900002579701,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"proB","glutamate 5-kinase",0,"Nonessential","SP_RS04605","SPT_1268","SPT_RS06290","SPD_0822","SPD_RS04375"
"SP_2092",335,10,1224.99804439233,0.0012953011688268,277,"TIGR4",0.0355750285752234,404,371,FALSE,0.47397499275274,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"galU","UTP-glucose-1-phosphate uridylyltransferase",15,"Essential","SP_RS10650","SPT_2102","SPT_RS10410","SPD_1919","SPD_RS10100"
"SP_1076",336,1,0,1.43684989139257e-05,405,"TIGR4",0.00500616395254321,372,371,FALSE,0.580502708753093,NA,"METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","group 1 glycosyl transferase",15,"Essential","SP_RS05320","SPT_1119","SPT_RS05535","SPD_0961","SPD_RS05120"
"SP_0102",337,3,270.2109544444,1.46998087325234e-05,3993,"TIGR4",0.0122571970306521,364,363,FALSE,0.680250797466905,"Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"ExoA"," glycosyl transferase",15,"Essential","SP_RS00515","SPT_0136","SPT_RS00685","SPD_0098","SPD_RS00515"
"SP_1883",338,26,1124.07843011095,0.0688971996581714,789,"TIGR4",0.00995329817314487,372,370,FALSE,1.10998938261975,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Trehalose-6-phosphate hydrolase",5,"Evolvable.Essential","SP_RS09345","SPT_1800","SPT_RS08970","SPD_1663","SPD_RS08795"
"SP_2107",339,22,2140.63862245388,0.0166770988564748,2505,"TIGR4",0.0021639315408113,372,371,FALSE,2.42984158766901,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"malM","4-alpha-glucanotransferase",1,"Evolvable.Essential","SP_RS10740","SPT_2115","SPT_RS10485","SPD_1933","SPD_RS10180"
"SP_0668",340,32,993.156115478839,0.0538579746741648,115,"TIGR4",0.00356328046657504,372,371,FALSE,0.935729517739233,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gki","glucokinase",0,"Nonessential","SP_RS03280","SPT_0692","SPT_RS03445","SPD_0580","SPD_RS03110"
"SP_1898",341,21,573.200953762074,0.00626904509423332,2515,"TIGR4",0.010366188053568,371,371,FALSE,1.18159207293693,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"aga","Alpha-galactosidase",1,"Evolvable.Essential","SP_RS09430","SPT_1821","SPT_RS09065","SPD_1678","SPD_RS08875"
"SP_0312",342,9,0,0.00195593597878788,1292,"TIGR4",0.0476856489596303,411,370,FALSE,0.532351695465765,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","glycosyl hydrolase",0,"Nonessential","SP_RS01520","SPT_0362","SPT_RS01835","SPD_0285","SPD_RS01525"
"SP_1580",343,11,507,0.00213916220498274,2098,"TIGR4",0.00156160243311316,372,371,FALSE,1.0693207629366,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"MsmK","Sputative sugar ABC transporter, ATPase component",0,"Nonessential","SP_RS07790","SPT_1520","SPT_RS07560","SPD_1409","SPD_RS07420"
"SP_2210",344,9,208.32636366333,0.00491717341324294,2632,"TIGR4",0.00416456378778928,372,371,FALSE,0.767923657775752,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","",0,"Nonessential","SP_RS11285","SPT_2228","SPT_RS11020","SPD_2037","SPD_RS10690"
"SP_1525",345,23,4063.5652968073,0.0399159498415718,2901,"TIGR4",0.006736216369765,372,371,FALSE,0.470450938893411,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"MetB","Cystathionine gamma-synthase",0,"Nonessential","SP_RS07510","SPT_1463","SPT_RS07265","SPD_1353","SPD_RS07115"
"SP_2096",346,6,23.7894473199178,0.0017933230899311,3554,"TIGR4",0.00925319878820873,372,371,FALSE,0.533527738767516,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","N-acetyldiaminopimelate deacetylase",0,"Nonessential","SP_RS10675","SPT_2105","SPT_RS10425","SPD_1922","SPD_RS10115"
"SP_2044",347,8,59.6248340254455,0.00695906107468997,1999,"TIGR4",0.00476712790848747,372,371,FALSE,0.39206786435356,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"ackA","acetate kinase A",15,"Essential","SP_RS10330","SPT_2039","SPT_RS10095","SPD_1853","SPD_RS09775"
"SP_2056",348,7,123.11584759939,0.0123512794603635,700,"TIGR4",0.00118937421729725,372,371,FALSE,1.17528712102129,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"nagA","N-acetylglucosamine-6-phosphate deacetylase",0,"Nonessential","SP_RS10395","SPT_2051","SPT_RS10155","SPD_1866","SPD_RS09840"
"SP_0051",349,4,26.1239155628903,0.00413901971871425,3480,"TIGR4",0.0166047820974662,372,371,FALSE,1.10552789536528,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purD","phosphoribosylamine--glycine ligase",0,"Nonessential","SP_RS00300","SPT_0090","SPT_RS00460","SPD_0058","SPD_RS00310"
"SP_1024",350,18,4099.38390885963,0.0151902305470485,3051,"TIGR4",0.00532298588931577,372,371,FALSE,1.39346682882406,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"glyA","Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)",0,"Nonessential","SP_RS05085","SPT_1076","SPT_RS05325","SPD_0910","SPD_RS04850"
"SP_1383",351,18,1707.67950836725,0.00416876644296353,2060,"TIGR4",0.00783224993674907,372,371,FALSE,0.447789278459701,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AlaS","Alanyl-tRNA synthetase",15,"Essential","SP_RS06780","SPT_0891","SPT_RS04420","SPD_1216","SPD_RS06415"
"SP_1521",352,3,38.1896322961075,0.00383859828549212,2023,"TIGR4",0.00317546316646549,372,371,FALSE,0.341023375971642,"Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MurC","UDP-N-acetylmuramate--alanine ligase",15,"Essential","SP_RS07490","SPT_1459","SPT_RS07245","SPD_1349","SPD_RS07095"
"SP_1698",353,6,955.391604266076,0.00766272351365055,3390,"TIGR4",0.0121898577582867,372,371,TRUE,0.50028438238746,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AlaR","Alanine racemase",15,"Essential","SP_RS08395","SPT_1636","SPT_RS08135","SPD_1508","SPD_RS07955"
"SP_0764",354,9,1223.48830987491,0.000888930396241063,2132,"TIGR4",0.00175948831021823,372,371,FALSE,0.445326442457487,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrDA","dihydroorotate dehydrogenase",0,"Nonessential","SP_RS03730","SPT_0777","SPT_RS03865","SPD_0665","SPD_RS03540"
"SP_1978",355,3,339.299186132316,3.57412860764396e-06,1539,"TIGR4",0.00572970033949432,372,371,FALSE,0.352193939704576,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"lysA","Diaminopimelate decarboxylase",0,"Nonessential","SP_RS09940","SPT_1957","SPT_RS09700","SPD_1775","SPD_RS09385"
"SP_0917",356,3,546.912250604802,1.51874458274996e-07,3276,"TIGR4",0.570558491246144,1788,370,FALSE,1.60267108200288,"Intracellular","GENETIC INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Mobile element/pseudogene","DNA repair and editing",NA,2,"","gene inverting protein",3,"Evolvable.Essential","n.p","SPT_1283","SPT_RS06360","SPD_0810","SPD_RS04305"
"SP_1530",357,3,140.007968092358,1.15163110412056e-05,2095,"TIGR4",0.00905569188822098,372,371,TRUE,0.274271334138379,"Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MurE","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase",15,"Essential","SP_RS07535","SPT_1468","SPT_RS07295","SPD_1359","SPD_RS07150"
"SP_0713",358,12,2181.1891800019,0.000310534780221772,1736,"TIGR4",0.00342646317582736,372,371,TRUE,0.397049511383365,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"lysS","lysyl-tRNA synthetase",15,"Essential","SP_RS03490","SPT_0729","SPT_RS03635","SPD_0620","SPD_RS03315"
"SP_2114",359,14,1160.63769265872,0.0048935833737363,1917,"TIGR4",0.00556188116435128,372,371,FALSE,1.08592667830691,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"aspS","aspartyl-tRNA synthetase",15,"Essential","SP_RS10780","SPT_2122","SPT_RS10520","SPD_1941","SPD_RS10220"
"SP_1277",360,8,503.399809805532,0.00517689400171825,358,"TIGR4",0.00350816326530612,372,371,FALSE,1.94638694393388,"Intracellular","METABOLISM","METABOLISM",NA,"Nucleotide metabolism","Amino acid metabolism",NA,2,"PyrB","Aspartate carbamoyltransferase",0,"Nonessential","SP_RS06260","SPT_0950","SPT_RS04705","SPD_1133","SPD_RS05990"
"SP_0019",361,8,863.033449249157,0.00460043871667664,3542,"TIGR4",0.00329977891088646,372,371,FALSE,0.796900287626424,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purA","adenylosuccinate synthetase",0,"Nonessential","SP_RS00135","SPT_0059","SPT_RS00300","SPD_0024","SPD_RS00140"
"SP_1970",362,8,2.79250008700912,0.00857622767552179,3617,"TIGR4",0.000181166955517042,372,371,FALSE,0.902486273377741,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"asnA","Asparagine synthetase A",0,"Nonessential","SP_RS09905","SPT_1950","SPT_RS09670","SPD_1768","SPD_RS09350"
