"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"1433","SP_1815",1715,159.889167068758,-0.028309758607704,0.0901142773708159,-0.314153976857748,0.753404095513988,0.973457778736553,151.994068387414,172.753655395254,164.077305254818,175.659765790427,128.142037223035,166.708170361597,"SPD_1600","SP_RS09010","SPT_RS08650","SPT_1738","SPD_RS08460","anthranilate phosphoribosyltransferase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"trpD","anthranilate phosphoribosyltransferase"
"1434","SP_1844",1716,60.2356688048423,0.0264139565318993,0.0827099176244203,0.319356581297095,0.749456131394608,0.973457778736553,66.4974049194937,57.2246483496778,51.0240400487544,52.5477931851704,70.9976152181681,63.1225111077891,"SPD_1625","SP_RS09145","n.p","SPT_1760","SPD_RS08590","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1435","SP_1878",1717,1459.87351302293,-0.0226980660018629,0.070915526217622,-0.320071882879474,0.748913839568868,0.973457778736553,1551.03037968066,1522.39158817067,1353.63776835225,1441.31089879324,1563.67918395136,1327.19125918941,"SPD_1658","SP_RS09315","SPT_RS08940","SPT_1795","SPD_RS08770","CBS domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","CBS domain protein"
"1436","SP_1964",1718,1923.66561858364,-0.0210237807550376,0.0678851791036418,-0.309696181591273,0.756792006764941,0.973457778736553,2095.1000562947,1902.44963004023,1823.85931389959,2033.59959626609,1783.59862621252,1903.38648878872,"SPD_1762","SP_RS09870","SPT_RS09640","SPT_1943","SPD_RS09315","DNA-entry nuclease","DNA TURNOVER","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES","DNA repair and editing","Membrane transport","Cellular community",3,"endA","Competence specific endonuclease"
"1437","SP_2210",1721,955.953241376309,-0.0219697954156913,0.0709234839842759,-0.309767571775832,0.756737713395042,0.973457778736553,950.826530082631,935.029159826812,1006.47420174602,888.057704829379,980.979244416884,974.352607356129,"SPD_2037","SP_RS11285","SPT_RS11020","SPT_2228","SPD_RS10690","cysteine synthase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"",""
"1438","SP_2214",1722,32361.4610875136,-0.0177828905268653,0.0561613825065689,-0.316639116296422,0.751517451314753,0.973457778736553,33234.8848171662,32382.6727038403,32128.1372173657,29805.8589773884,32485.7380851911,34131.4747241297,"SPD_2041","SP_RS11305","SPT_RS11040","SPT_2232","SPD_RS10710","translation elongation factor Ts","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"tsf","elongation factor Ts"
"1439","SP_0839",1723,389.225027795822,0.0261347596973092,0.0848285858047183,0.30808906513511,0.758014561575049,0.97446445379497,375.667157662075,375.739200484677,397.187135281481,337.056559144879,420.790743854021,428.909370347798,"SPD_0733","SP_RS04105","SPT_RS06785","SPT_1364","SPD_RS03880","pantothenate kinase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"coaA","pantothenate kinase"
"1440","SP_1203",1724,583.403831322489,-0.0239716337313952,0.07797304963328,-0.307434861713601,0.758512396359227,0.974538838709796,622.657518791623,591.681269728745,557.262555042279,619.313276825222,557.591026835369,551.917340711694,"SPD_1063","SP_RS05910","SPT_RS05050","SPT_1023","SPD_RS05640","putative transcriptional repressor","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"ArgR","Arginine transcriptional repressor"
"1441","SP_0078",1726,5863.35300919203,0.0175098622963258,0.0577697508041164,0.303097417811228,0.761815621942275,0.975097438230483,5977.8576214641,5744.05904189219,5752.71039765369,5824.54753319624,6295.41049086952,5585.53297007642,"SPD_0076","SP_RS00405","SPT_RS00560","SPT_0111","SPD_RS00405","potassium uptake protein, Trk family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"TrkG","Trk family potassium uptake protein"
"1442","SP_0173",1727,3396.84856443266,-0.0167656743250029,0.0566879509106318,-0.295753754645919,0.767418142230082,0.975097438230483,3459.59226113626,3403.2470112865,3398.60125579645,3375.06968800751,3496.19963720687,3248.38153316238,"SPD_0165","SP_RS00865","SPT_RS01070","SPT_0211","SPD_RS00900","DNA mismatch repair protein HexB","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"mutL","DNA mismatch repair protein MutL"
"1443","SP_0247",1728,253.230593389254,-0.02657774581404,0.0881287412657629,-0.301578638617924,0.762973294146228,0.975097438230483,234.036321210166,277.485558978627,260.122557111297,269.495110763945,222.516915988649,255.727096282838,"SPD_0231","SP_RS01200","SPT_RS01485","SPT_0295","SPD_RS01240","transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","transcriptional regulator"
"1444","SP_0519",1729,1070.00415156302,-0.0221175255797538,0.0727738673776029,-0.303921261529118,0.761187879153087,0.975097438230483,1165.86359274437,1047.31903583373,1031.48598608364,1061.46542234044,1141.15679094568,972.734081430288,"SPD_0461","SP_RS02540","SPT_RS02750","SPT_0552","SPD_RS02450","dnaJ protein","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"dnaJ","chaperone protein"
"1445","SP_0566",1730,472.970160447037,0.0237843674178142,0.0802379525636343,0.296422910329766,0.766907131174912,0.975097438230483,475.845066371961,478.311683375609,452.213060824255,488.694476622084,507.373201437153,435.383474051161,"SPD_0492","SP_RS02780","SPT_RS02975","SPT_0597","SPD_RS02625","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Protein N-acetyltransferase, RimJ/RimL family"
"1446","SP_0646",1731,31.5618783860337,0.0214708164493794,0.0703054025618323,0.305393549670614,0.760066433911794,0.975097438230483,28.4988878226402,29.1521793479491,33.0155553256646,24.0218483132207,40.693755064072,33.9890444426557,"SPD_0560","SP_RS03160","SPT_RS03325","SPT_0668","SPD_RS03000","putative PTS system, IIB component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"sgaB","Phosphotransferase system, galactitol-specific IIB component"
"1447","SP_0658",1732,83.8933572801191,-0.0262494216560682,0.0874721507730221,-0.30008890171435,0.764109344465214,0.975097438230483,84.6330608066284,77.7391449278642,96.0452518564789,90.0819311745778,78.79003640065,76.0707185145151,"SPD_0571","SP_RS03230","SPT_RS03395","SPT_0682","SPD_RS03060","cytochrome c-type biogenesis protein CcdA","UNKNOWN","Membrane","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"ccdA","cytochrome c biogenesis protein"
"1448","SP_0745",1734,1980.5049098395,-0.0187167286316642,0.0621433085162027,-0.301186548939282,0.763272246286108,0.975097438230483,2053.64712855268,1881.93513346205,2048.96537293822,1932.25742369469,1994.85982271536,1971.36457767403,"SPD_0649","SP_RS03650","SPT_RS03785","SPT_0760","SPD_RS03460","uracil phosphoribosyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"upp","uracil phosphoribosyltransferase"
"1449","SP_0767",1735,945.692363984906,0.0214302653720612,0.0725690517505015,0.295308604082912,0.767758144355768,0.975097438230483,886.919933147013,994.41322886893,925.436020492115,931.597304897092,904.786681743728,1031.00101476056,"SPD_0668","SP_RS03745","SPT_RS03880","SPT_0780","SPD_RS03555","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"yutD","hypothetical protein"
"1450","SP_0904",1736,4056.94058668589,-0.0170993857748586,0.0570932398717338,-0.299499306980551,0.764559100724814,0.975097438230483,4077.93176662142,4055.39206040358,4119.94111609354,3873.52304050684,4249.46701818011,3965.38851830983,"SPD_0797","SP_RS04465","SPT_RS06430","SPT_1296","SPD_RS04225","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"ycgQ","hypothetical protein"
"1451","SP_0993",1737,831.538678271525,-0.0223831167157187,0.0759982761614628,-0.294521373987016,0.768359533232634,0.975097438230483,920.600436937406,797.905945856829,798.376156056981,859.53175995743,754.99903012491,857.818740695596,"SPD_0879","SP_RS04925","SPT_RS06000","SPT_1211","SPD_RS04690","exonuclease","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","DNA polymerase III epsilon subunit"
"1452","SP_1016",1738,1566.06716369512,-0.0206365817645625,0.0691890381779783,-0.298263746801597,0.765501871561848,0.975097438230483,1642.57226177762,1612.00754690696,1483.6990469079,1656.00616809265,1420.81812893919,1581.29982954641,"SPD_0902","SP_RS05045","SPT_RS05290","SPT_1069","SPD_RS04810","thiophene and furan oxidation protein ThdF","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"trmE","tRNA modification GTPase TrmE"
"1453","SP_1282",1739,706.363949799416,0.0221461047555397,0.0737248864112454,0.300388455426115,0.76388086856129,0.975097438230483,718.517414195049,682.376938811253,700.329961453492,731.165008033656,732.487591153296,673.30678514975,"SPD_1137","SP_RS06285","SPT_RS04685","SPT_0945","SPD_RS06015","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter, ATPase component"
"1454","SP_1455",1741,9.39946887834772,-0.0124410307103829,0.0418236221166343,-0.297464209955043,0.766112128309548,0.975097438230483,5.18161596775276,17.2753655395254,8.00377098803991,12.7616069163985,3.46329830332528,9.71115555504448,"SPD_1284","SP_RS07150","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1455","SP_2183",1746,105.100798817193,-0.0246873203780011,0.0837926228438897,-0.294624031807609,0.768281101904911,0.975097438230483,71.6790208872465,160.87684158683,92.043366362459,113.35309672801,87.4482821589632,105.204185179649,"SPD_2010","SP_RS11150","SPT_RS10870","SPT_2197","SPD_RS10555","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1456","SP_0103",1747,8358.75910699629,-0.0151516344055621,0.0520262171924259,-0.291230752939845,0.770874843985499,0.97560641478413,8586.80126122761,8373.15373493871,8255.88977416317,8239.49397143471,8146.54343399688,8550.67246621666,"SPD_0099","SP_RS00520","SPT_RS00690","SPT_0137","SPD_RS00520","putative capsular polysaccharide biosynthesis protein","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,""," Capsular polysaccharide biosynthesis protein"
"1457","SP_0862",1748,91726.7946676501,-0.015276550979841,0.0525894608334148,-0.290486929087023,0.771443748975707,0.97560641478413,96731.2704886697,91483.8576352491,88567.7288109026,91597.5596665901,88347.0080686761,93633.343335813,"SPD_0757","SP_RS04235","SPT_RS06660","SPT_1340","SPD_RS04010","ribosomal protein S1","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsA","30S ribosomal protein S1"
"1458","SP_0938",1749,1259.50362411573,0.0196921199500943,0.0676495626086867,0.291090129643583,0.770982388634699,0.97560641478413,1286.76796532527,1177.96398772639,1277.60194396587,1221.36085017532,1258.04310868291,1335.28388881862,"SPD_0828","SP_RS04635","SPT_RS06260","SPT_1262","SPD_RS04405","tetrapyrrole methylase family protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rsmI","16S rRNA C1402 (ribose-2'-O) methylase RsmI"
"1459","SP_1278",1750,292.1287300088,0.0255307569998549,0.0882120310567162,0.289424885630849,0.77225625352259,0.97560641478413,291.034096855446,304.478317634135,265.124913978822,243.971896931148,321.220917633419,326.942237019831,"SPD_1134","SP_RS06265","SPT_RS04700","SPT_0949","SPD_RS05995","pyrimidine operon regulatory protein","NUCLEOTIDE METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Transcription","Nucleotide metabolism",NA,2,"PyrR","Bifunctional pyrimidine regulatory protein/uracil phosphoribosyltransferase"
"1460","SP_1366",1751,2026.19769871379,0.0177345637406596,0.0605591714300322,0.292846868969293,0.769639201615902,0.97560641478413,1993.19494226223,2036.33371297156,2003.94416113049,2066.62963769677,1961.09266425794,2095.99107396377,"SPD_1200","SP_RS06690","SPT_RS04500","SPT_0907","SPD_RS06335","glycosyl transferase, group 1","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Glycosyl transferase, Group 1 family"
"1461","SP_1529",1752,3659.16607552093,0.0170596361631212,0.058388986024003,0.292172159936263,0.770154996542674,0.97560641478413,3516.59003678154,3696.92822545843,3697.74219647444,3741.40287478413,3820.88385314361,3481.44926648345,"SPD_1358","SP_RS07530","SPT_RS07290","SPT_1467","SPD_RS07145","putative polysaccharide biosynthesis protein","VARIOUS","Membrane","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Polysaccharide biosythesis protein"
"1462","SP_2208",1754,15.7259993272267,0.0157122092451067,0.0543615024145911,0.289031916838439,0.772556953287297,0.97560641478413,8.63602661292126,14.0362345008644,22.0103702171098,18.0163862349156,13.8531932133011,17.8037851842482,"SPD_2035","SP_RS11275","SPT_RS11010","SPT_2226","SPD_RS10680","putative helicase","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"comFA",""
"1463","SP_1412",1755,2446.23524946812,0.0167388106432256,0.058204067932018,0.287588329097142,0.773661879664993,0.975888988301799,2412.04223298891,2459.58016868993,2416.13836701455,2399.18210028292,2473.66081315008,2516.80781468236,"SPD_1243","SP_RS06920","SPT_RS04280","SPT_0862","SPD_RS06555","prolipoprotein diacylglyceryl transferase","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"Lgt","Prolipoprotein diacylglyceryl transferase"
"1464","SP_2053",1756,66.5236364359854,0.0237964667235376,0.0826291939896038,0.287991030464749,0.773353604599191,0.975888988301799,74.2698288711228,63.7029104269999,54.0254541692694,65.3094001015689,52.8152991257105,89.018925921241,"SPD_1863","SP_RS10380","SPT_RS10140","SPT_2048","SPD_RS09825","competence protein CglA","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"cglA","Late competence protein ComGA"
"1465","SP_0141",1757,218.96622848956,0.025373570787485,0.0886913398739014,0.286088481959573,0.774810353108964,0.976234208039273,224.536691935953,201.905834743203,219.103230797593,200.432296863436,236.37010920195,231.449207395227,"SPD_0144","SP_RS00725","SPT_RS00960","SPT_0188","SPD_RS00800","transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","transcriptional regulator, MutR family"
"1466","SP_0187",1758,1814.89812905184,0.0180883448027097,0.0647428153667527,0.279387677230957,0.779947326867542,0.976234208039273,1935.33356395565,1768.56554710891,1700.80133495848,1863.94529255397,1822.56073212493,1798.18230360907,"SPD_0177","SP_RS00925","SPT_RS01205","SPT_0239","SPD_RS00960","peptidase M24 family protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","peptidase M24 family protein"
"1467","SP_0279",1760,887.109383543342,-0.0212136820002875,0.0749358379109467,-0.283091276372965,0.777106868638804,0.976234208039273,900.737575727687,947.985683981456,843.397367864706,886.556339309803,954.138682566113,789.840651810284,"SPD_0259","SP_RS01360","SPT_RS01635","SPT_0324","SPD_RS01385","conserved hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1468","SP_0403",1761,2497.4786904246,-0.0172522214469135,0.0615654573941797,-0.280225668372026,0.779304374744834,0.976234208039273,2595.98959984413,2522.20336877071,2423.14166662908,2342.13021053902,2586.21800800815,2515.18928875652,"SPD_0368","SP_RS02000","SPT_RS02225","SPT_0441","SPD_RS01975","ribonuclease HIII","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","ribonuclease HIII"
"1469","SP_0547",1762,106.221077696091,-0.0248745589094155,0.0891414147950983,-0.279046041243484,0.780209491695878,0.976234208039273,115.722756613145,113.369586353135,97.0457232299839,117.857193286739,97.838177068939,95.493029624604,"SPD_0475","SP_RS02695","SPT_RS02885","SPT_0579","SPD_RS02535","conserved domain protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","Membrane protease YdiL, CAAX protease family"
"1470","SP_1008",1764,1405.72869973019,0.020667247372969,0.0739199374361164,0.279589622093906,0.779792370063018,0.976234208039273,1563.98441960004,1231.9495050374,1382.65143818389,1380.5055952504,1510.86388482565,1364.41735548375,"SPD_0894","SP_RS05000","SPT_RS05215","SPT_1055","SPD_RS04770","peptidase t","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","peptidase T"
"1471","SP_1176",1765,38045.3896950268,0.0163517705062258,0.0572486679260555,0.285627091399688,0.775163751563914,0.976234208039273,38331.004121451,39091.9927952535,35975.9501198659,35576.3573518799,39130.0758801206,40166.9579015898,"SPD_1039","SP_RS05795","SPT_RS05175","SPT_1047","SPD_RS05525","phosphoenolpyruvate-protein phosphotransferase","CARBOHYDRATE METABOLISM","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,""," Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)"
"1472","SP_1603",1767,2716.71060124635,0.01811146595843,0.0643076985321013,0.281637601280181,0.778221405140345,0.976234208039273,2741.9384496025,2491.97147907654,2859.34718547726,2722.72636975161,2884.92748666995,2599.35263690024,"SPD_1428","SP_RS07905","SPT_RS07665","SPT_1543","SPD_RS07525","cytidylate kinase","RNA TURNOVER","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"Cmk","Cytidylate kinase"
"1473","SP_1620",1768,27.4091143572815,-0.0180427180277453,0.0647605190620097,-0.278606754378682,0.780546628639979,0.976234208039273,25.9080798387638,25.9130483092881,35.0164980726746,39.7861862687719,21.645614395783,16.1852592584075,"n.p.","SP_RS07990","SPT_RS07745","SPT_1560","n.p","putative PTS system, nitrogen regulatory component IIA","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"",""
"1474","SP_2022",1769,468.823678945789,0.0224514816789275,0.0801483844738035,0.280123945433557,0.779382414042317,0.976234208039273,455.982205162243,454.558055758762,484.228144776415,484.941062823144,497.849131103008,435.383474051161,"SPD_1831","SP_RS10230","SPT_RS09995","SPT_2018","SPD_RS09675","PTS system, IIC component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"celB","PTS system, cellobiose-specific IIC component"
"1475","SP_2054",1770,1085.51576844684,-0.0209052683448333,0.0737185329306094,-0.2835822623398,0.776730531900841,0.976234208039273,991.415855163361,1210.355298113,1082.5100261324,1041.19698782616,1043.31861387674,1144.29782956941,"SPD_1864","SP_RS10385","SPT_RS10145","SPT_2049","SPD_RS09830","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1476","SP_2182",1771,118.242651144299,0.0250422641137136,0.0879861958229192,0.2846158295571,0.775938482402316,0.976234208039273,126.949591209943,133.884082931322,84.0395953744191,98.3394415322474,123.812914343879,142.430281473986,"SPD_2009","SP_RS11145","SPT_RS10865","SPT_2196","SPD_RS10550","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1477","SP_1162",1772,2319.89590958072,-0.0194548249888102,0.0699932533166866,-0.277952860696248,0.781048545043229,0.976310681304036,2285.09264177897,2292.22506502578,2438.14873723166,2498.27222457496,2006.981366777,2398.65542209599,"SPD_1026","SP_RS05730","SPT_RS05885","SPT_1188","SPD_RS05460","putative acetoin dehydrogenase complex, E2 component, dihydrolipoamide acetyltransferase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,""," dihydrolipoamide acetyltransferase"
"1478","SP_0559",1775,3.55905260847771,-0.00691594926484867,0.0252206612666641,-0.274217602453984,0.783917401605835,0.976577110989314,2.59080798387638,8.63768276976269,1.00047137350499,7.50682759788148,0,1.61852592584075,"SPD_0485","SP_RS02745","SPT_RS02935","SPT_0589","SPD_RS02585","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1479","SP_0920",1776,2820.53739563283,-0.0163947351075607,0.0597641231606358,-0.274324029878166,0.783835619399262,0.976577110989314,2964.74793621587,2751.10196216942,2802.32031718747,2921.65730109547,2735.13983505114,2748.25702207759,"SPD_0813","SP_RS04550","SPT_RS06345","SPT_1279","SPD_RS04320","carboxynorspermidine decarboxylase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"nspC","carboxynorspermidine decarboxylase"
"1480","SP_1248",1778,211.0657020036,0.0244912716155811,0.0890570858588868,0.275006434124603,0.783311295116292,0.976577110989314,192.583393468144,198.666703704542,234.110301400167,227.456876215809,211.261196502842,202.315740730093,"SPD_1105","SP_RS06115","SPT_RS04845","SPT_0981","SPD_RS05850","ribonuclease III","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"Rnc","Ribonuclease III"
"1481","SP_0588",1780,11659.4807227818,0.0145970093538555,0.0536175361350033,0.272243195157305,0.78543503071727,0.976832449769093,12156.9346630093,11240.8644144999,11380.3618736192,11388.608148746,11932.7943041072,11857.3209327093,"SPD_0512","SP_RS02910","SPT_RS03080","SPT_0617","SPD_RS02755","polyribonucleotide nucleotidyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"pnp","polynucleotide phosphorylase"
"1482","SP_1825",1781,53.9673827485666,-0.0221484086384355,0.0812216262602488,-0.272691026494199,0.785090733200554,0.976832449769093,50.0889543549433,60.4637793883389,57.0268682897844,62.3066690624163,50.2178253982165,43.7001999977001,"SPD_1608","SP_RS09055","SPT_RS08695","SPT_1745","SPD_RS08505","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"1483","SP_0031",1783,394.409641736759,0.0218271724882597,0.0818054777788002,0.266817981887225,0.789609308478899,0.977482266460277,391.212005565333,378.978331523338,400.188549401995,381.346841972379,418.193270126527,396.538851830983,"SPD_0037","SP_RS00190","SPT_RS00350","SPT_0069","SPD_RS00195","hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Mobile element/pseudogene",NA,NA,1,"",""
"1484","SP_0227",1785,22981.0190314061,0.0161965670062661,0.0603066262177412,0.268570271992788,0.788260391517096,0.977482266460277,23919.202909808,22611.2940705463,21956.3447629405,21922.1886340933,22150.3901234926,25326.693687556,"SPD_0210","SP_RS01095","SPT_RS01375","SPT_0273","SPD_RS01130","ribosomal protein S5","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsE","30S ribosomal protein S5"
"1485","SP_0254",1786,6330.26452145661,-0.0141832736212377,0.0527653324533033,-0.268799095197396,0.788084289655122,0.977482266460277,6483.06517831999,6242.88522184599,6362.99793549173,6253.93807179506,6175.9266994048,6462.7740218821,"SPD_0238","SP_RS01235","SPT_RS01520","SPT_0302","SPD_RS01275","leucyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"leuS","leucyl-tRNA synthetase"
"1486","SP_0371",1787,88.1512729756539,-0.0225916272667641,0.084767428232152,-0.266513066845588,0.78984409732397,0.977482266460277,90.6782794356732,95.0145104673896,83.0391240009141,93.0846622137304,55.4127728532044,111.678288883011,"SPD_0338","SP_RS01810","SPT_RS02090","SPT_0414","SPD_RS01800","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1487","SP_0676",1788,1179.31402482738,0.0187765467483606,0.07075982769294,0.265356027007878,0.790735207578611,0.977482266460277,1081.23053193774,1242.74660849961,1191.56140584444,1248.38542952769,1200.03286210221,1111.92731105259,"SPD_0588","SP_RS03320","SPT_RS03485","SPT_0700","SPD_RS03150","putative transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Methionine biosynthesis and transport regulator MtaR, LysR family"
"1488","SP_0764",1790,2631.77682448646,0.0159513426052804,0.0599485033978722,0.266084083857989,0.79017445252317,0.977482266460277,2684.07707129593,2526.52221015559,2628.23829819761,2546.3159212014,2632.97253510304,2772.5349109652,"SPD_0665","SP_RS03730","SPT_RS03865","SPT_0777","SPD_RS03540","dihydroorotate dehydrogenase A","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrDA","dihydroorotate dehydrogenase"
"1489","SP_0986",1791,1249.44990954337,0.017367239140192,0.0658859811695385,0.263595363261002,0.792091731784636,0.977482266460277,1226.31577903482,1265.42052577023,1230.57978941114,1220.61016741553,1309.12675865695,1244.64643697153,"SPD_0872","SP_RS04890","SPT_RS06035","SPT_1218","SPD_RS04655","conserved hypothetical protein","MEMBRANE PROTEIN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
