"","Gene","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"1612","SP_1206",1904,144.291297146705,-0.226072142552225,0.10162299351832,-2.22461605120371,0.0261070241673969,NA,162.753432252932,182.746443169956,145.885708530688,105.043367498426,136.118258377748,133.200573050481,"SPD_1066","SP_RS05925","SPT_RS05035","SPT_1020","SPD_RS05655","exodeoxyribonuclease VII, small subunit","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"XseB","Exodeoxyribonuclease VII, small subunit"
"1613","SP_1211",1905,36.1245665380098,0.049252153653282,0.0903790449445386,0.544951030225046,0.585787197900316,NA,39.3925504816015,32.2149178664986,29.7174591451401,47.4715218502501,31.8757946833967,36.0751552011719,"n.p.","SP_RS05945","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1614","SP_1223",1907,82.3806051951861,-0.0907611821149849,0.101746426255841,-0.892033120522248,0.372375180096833,NA,74.6385167019817,97.8162051582776,91.8539646304329,73.7323637248565,82.7047645839482,73.5378163716195,"SPD_1081","SP_RS05995","SPT_RS04965","SPT_1005","SPD_RS05730","conserved hypothetical protein","UNKNOWN","Intracellular","CELLULAR PROCESSES","GENETIC INFORMATION PROCESSING",NA,"Cellular community","Translation",NA,2,"RelE","mRNA-degrading endonuclease/interferase RelE"
"1615","SP_1233",1909,107.354401448436,-0.145261867045128,0.102315756069569,-1.41974093360908,0.155683116474407,NA,119.21429751011,121.245236333913,112.115868593028,81.812622763197,97.3503999790224,112.387983511343,"SPD_1091","SP_RS06045","SPT_RS04915","SPT_0995","SPD_RS05780","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1616","SP_1248",1910,114.913055563335,-0.0135320768893432,0.102190906372195,-0.132419579879811,0.894652428543977,NA,107.811190791751,119.48805899574,121.571423775573,110.093529397388,129.226194662419,101.287935757136,"SPD_1105","SP_RS06115","SPT_RS04845","SPT_0981","SPD_RS05850","ribonuclease III","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"Rnc","Ribonuclease III"
"1617","SP_1252",1911,71.5595204953601,0.122209184509601,0.0956131828435431,1.27816249679271,0.201192136555165,NA,87.0782694856454,52.7153201451796,45.9269823152164,98.9831732196704,51.6904778649676,92.9628999414813,"SPD_1110","SP_RS06140","SPT_RS04820","SPT_0976","SPD_RS05875","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1618","SP_1255",1913,102.114412137851,-0.0225667500921713,0.1022104670821,-0.220787075300661,0.825258227673433,NA,127.507466032552,97.8162051582776,86.4507902404074,95.9530760802927,111.996035374097,92.9628999414813,"SPD_1113","SP_RS06150","SPT_RS04810","SPT_0973","SPD_RS05885","putative 3-isopropylmalate dehydratase, small subunit","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"LeuD","3-isopropylmalate dehydratase, small subunit"
"1619","SP_1256",1914,49.578643239293,-0.00236878867513075,0.0947333179073153,-0.0250048106353491,0.980051126477373,NA,50.7956571999598,52.1295943657887,44.5761887177101,38.3812304321171,42.2138902563902,69.375298463792,"SPD_1114","SP_RS06155","SPT_RS04805","SPT_0972","n.p","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1620","SP_1266",1918,89.9873108723998,0.0695257590424416,0.101832149662143,0.682748613999737,0.494765705124272,NA,81.8950391591188,85.5159637910691,89.1523774354202,78.7825256238193,117.165083160593,87.412876064378,"SPD_1122","SP_RS06205","SPT_RS04760","SPT_0962","SPD_RS05935","putative DNA processing protein DprA","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"DNA repair and editing","Cellular community",NA,2,"DprA","DNA processing protein DprA"
"1621","SP_1281",1919,46.4128635721808,-0.0813251808924337,0.0929266841121615,-0.875154232279236,0.381489992042737,NA,43.5391347428227,67.9441904093426,40.523807925191,45.451457090665,49.1059539717192,31.9126372933443,"n.p.","SP_RS06280","n.p","SPT_0946","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1622","SP_1295",1920,119.622841183628,-0.00917737036469172,0.102310873335816,-0.0897008310599471,0.928524955515833,NA,98.4813762040037,132.37402614234,129.676185360611,99.9932055994629,130.949210591251,126.263043204101,"SPD_1150","SP_RS06355","SPT_RS04615","SPT_0931","SPD_RS06080","camphor resistance protein","DNA TURNOVER","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"CrcB2","Camphor resistance protein"
"1623","SP_1296",1921,51.1713096002101,-0.0299960597443005,0.0967659854125403,-0.309985576196212,0.756571925001156,NA,62.1987639183181,46.2723365718798,49.9793631077355,55.5517808885905,43.0753982208063,49.9502148939303,"SPD_1151","SP_RS06360","SPT_RS04610","SPT_0930","SPD_RS06085","putative chorismate mutase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","Putative chorismate mutase"
"1624","SP_1300",1922,102.169811402574,0.151674922003649,0.10227174412104,1.48305793850684,0.138059017916078,NA,94.3347919427825,101.916285614014,75.6444414603565,98.9831732196704,128.364686698003,113.775489480619,"SPD_1155","SP_RS06380","SPT_RS04590","SPT_0926","SPD_RS06105","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1625","SP_1302",1925,137.057293200065,-0.0193394253738878,0.10193031220732,-0.189731836929458,0.849519271665872,NA,156.533555861101,120.659510554522,140.482534140662,155.544986488053,121.472622982674,127.650549173377,"n.p.","SP_RS06395","n.p","SPT_0792","n.p","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Mobile element/pseudogene",NA,NA,1,"","Mobile Element"
"1626","SP_1307",1926,63.8941863570345,0.0369758987666228,0.0985198031053631,0.375314379456062,0.707426673235606,NA,73.6018706366764,55.643949042134,56.7333310952674,82.8226551429895,64.6130973312095,49.9502148939303,"SPD_1159","SP_RS06405","n.p","n.p.","SPD_RS06125","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1627","SP_1315",1934,23.2076302052907,0.126633922948825,0.0786523235674565,1.61004681368653,0.107387636807382,NA,20.732921306106,11.1287898084268,21.6126975601019,32.3210361533618,21.5376991104032,31.9126372933443,"n.p.","SP_RS06455","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit D","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpD","V-type ATPase "
"1628","SP_1316",1935,37.5102846065964,-0.129160375319512,0.0908086237950589,-1.4223360064459,0.154928730884244,NA,36.2826122856856,43.3437076749254,51.3301567052419,24.2407771150213,31.0142867189806,38.8501671397235,"n.p.","SP_RS06460","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit B","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpB","V-type ATPase "
"1629","SP_1317",1936,61.5311257952606,-0.0421787639475934,0.0955756827877255,-0.441312713834049,0.658986623177773,NA,81.8950391591188,50.372417027616,62.1365054852928,41.4113275714948,79.2587327262837,54.1127328017578,"n.p.","SP_RS06465","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit A","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpA","V-type ATPase "
"1630","SP_1318",1937,8.68811633575341,0.00293094349502577,0.0531886248384337,0.0551047052622404,0.956055047585359,NA,8.29316852244241,3.5143546763453,14.85872957257,10.1003237979255,11.1996035374097,4.16251790782752,"n.p.","SP_RS06470","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit G","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpG","V-type ATPase "
"1631","SP_1319",1938,28.1050466686301,-0.099985876915942,0.0845792988783615,-1.18215542386722,0.23714403621016,NA,22.8062134367166,33.3863694252804,41.8746015226973,24.2407771150213,24.1222230036516,22.2000955084134,"n.p.","SP_RS06475","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit C","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpC","V-type ATPase "
"1632","SP_1320",1939,9.42728638343645,0.13810950235726,0.0568758566495632,2.42826236812947,0.0151713635904195,NA,6.21987639183181,4.68580623512707,1.35079359750637,18.180582836266,9.4765876085774,16.6500716313101,"n.p.","SP_RS06480","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit E","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpE","V-type ATPase "
"1633","SP_1321",1940,10.6611097821915,0.00373317449322542,0.0610009247557258,0.0611986540888465,0.951201001607057,NA,9.32981458774772,9.95733824964503,12.1571423775573,6.06019427875533,11.1996035374097,15.2625656620342,"n.p.","SP_RS06485","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit K","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpK","V-type ATPase "
"1634","SP_1322",1941,74.6883440646376,-0.153828249143372,0.0995766324354907,-1.54482276997093,0.122389138051425,NA,88.1149155509507,61.5012068360428,108.063487800509,64.6420723067235,68.9206371532902,56.8877447403095,"n.p.","SP_RS06490","n.p","n.p.","n.p","v-type sodium ATP synthase, subunit I","VARIOUS","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpI","V-type ATPase "
"1635","SP_1323",1942,6.87398078394777,0.0520126509485889,0.048853857139463,1.06465802280685,0.287030712466905,NA,2.0732921306106,8.20016091147238,4.0523807925191,14.1404533170958,8.61507964416127,4.16251790782752,"n.p.","SP_RS06495","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1636","SP_1324",1943,15.8307006610392,-0.0127039777939342,0.0709838297481772,-0.178970025131117,0.857961238140503,NA,21.7695673714113,14.0574187053812,13.5079359750637,18.180582836266,16.3686513239064,11.1000477542067,"n.p.","SP_RS06500","n.p","n.p.","n.p","putative regulatory protein","REGULATOR",NA,"GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Putative regulatory protein"
"1637","SP_1325",1944,30.3993774553159,0.103328646795898,0.087003284490342,1.1876407586356,0.23497497264895,NA,22.8062134367166,28.7005631901533,25.665078352621,27.270874254399,40.490874327558,37.4626611704477,"n.p.","SP_RS06505","n.p","n.p.","n.p","oxidoreductase, Gfo/Idh/MocA family","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Putative Gfo/Idh/MocA family oxidoreductase"
"1638","SP_1327",1946,3.83132749881409,-0.0091770008215206,0.0390603776915715,-0.23494398579512,0.81425220917656,NA,5.18323032652651,5.85725779390884,1.35079359750637,4.04012951917022,5.16904778649676,1.38750596927584,"n.p.","SP_RS06515","n.p","n.p.","n.p","conserved hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Hypothetical Protein"
"1639","SP_1328",1947,29.920478285526,0.0947380776471654,0.0853013236243459,1.11062845946421,0.266728307497915,NA,33.1726740897697,17.5717733817265,27.0158719501273,33.3310685331543,37.9063504343096,30.5251313240685,"n.p.","SP_RS06520","n.p","n.p.","n.p","sodium:solute symporter family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Putative sodium:solute symporter family protein"
"1640","SP_1329",1948,8.28862863683199,-0.039194894138714,0.0535574022143367,-0.731829635460213,0.464272558267497,NA,7.25652245713711,11.7145155878177,10.8063487800509,9.090291418133,9.4765876085774,1.38750596927584,"n.p.","SP_RS06525","n.p","n.p.","n.p","N-acetylneuraminate lyase","CARBOHYDRATE METABOLISM","Membrane","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","N-acetylneuraminate lyase"
"1641","SP_1330",1949,2.9982614032225,-0.0124424718891043,0.0330034459711421,-0.377005234543808,0.706169714860053,NA,4.14658426122121,2.34290311756354,4.0523807925191,6.06019427875533,0,1.38750596927584,"SPD_1172","SP_RS06530","n.p","n.p.","SPD_RS06195","putative N-acetylmannosamine-6-P epimerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"NanE","Putative N-acetylmannosamine-6-phosphate 2-epimerase 1"
"1642","SP_1331",1950,7.03686453015269,-0.104828034734966,0.0517050963288096,-2.02742170845848,0.0426193037109541,NA,9.32981458774772,13.4716929259903,9.45555518254456,2.02006475958511,5.16904778649676,2.77501193855168,"n.p.","SP_RS06535","n.p","n.p.","n.p","putative phosphosugar-binding transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Putative phosphosugar-binding transcriptional regulator, MurR/RpiR family"
"1643","SP_1332",1951,5.13609427686054,-0.0164571965285992,0.0390038020688333,-0.421938263853247,0.673070079897759,NA,1.0366460653053,2.34290311756354,14.85872957257,8.08025903834044,1.72301592883225,2.77501193855168,"n.p.","SP_RS06540","n.p","n.p.","n.p","conserved domain protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Conserved domain protein"
"1644","SP_1333",1952,0.992563708389976,0.0163791556450386,0.0196600046835276,0.833120638000769,0.404776695235113,NA,0,0,1.35079359750637,2.02006475958511,2.58452389324838,0,"SPD_1181","SP_RS06545","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Conserved hypothetical protein"
"1645","SP_1334",1953,2.20942166701058,0.00411272192846781,0.0276210855978851,0.148897910398667,0.881634190094783,NA,0,3.5143546763453,2.70158719501273,1.01003237979256,6.03055575091289,0,"n.p.","SP_RS06550","n.p","n.p.","n.p","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical protein, glutaredoxin family"
"1646","SP_1335",1954,1.47104177216667,0.00729341131108197,0.0250139738558563,0.291573476214153,0.770612757541627,NA,3.10993819591591,0.585725779390884,0,2.02006475958511,1.72301592883225,1.38750596927584,"n.p.","SP_RS06555","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1647","SP_1336",1955,16.9676125014896,-0.0169285058304791,0.0670051268013911,-0.252644933881801,0.800542603913647,NA,20.732921306106,13.4716929259903,20.2619039625955,11.1103561777181,29.2912707901483,6.9375298463792,"n.p.","SP_RS06560","n.p","n.p.","n.p","type II DNA modification methyltransferase Spn5252IP","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Putative type II DNA modification methyltransferase"
"1648","SP_1338",1956,4.17560226967329,-0.0212671043999793,0.0413639100975858,-0.514146374213799,0.607149656922315,NA,7.25652245713711,4.68580623512707,2.70158719501273,5.05016189896277,2.58452389324838,2.77501193855168,"n.p.","SP_RS06570","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1649","SP_1340",1957,81.7713557452997,0.107765719092043,0.101342333479413,1.06338304430236,0.287608278862559,NA,71.5285785060658,72.0442708650787,82.3984094478883,98.9831732196704,99.0734159078546,66.6002865252403,"SPD_1175","SP_RS06575","n.p","n.p.","SPD_RS06215","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1650","SP_1341",1958,21.1457188985548,-0.071843282300304,0.0771890951577902,-0.930743936736681,0.351986036243112,NA,21.7695673714113,18.1574991611174,33.7698399376591,21.2106799756437,18.0916672527387,13.8750596927584,"SPD_1176","SP_RS06580","n.p","n.p.","SPD_RS06220","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Putative ABC transporter, ATP-binding protein"
"1651","SP_1343",1960,96.9511705277131,0.0178559903675699,0.101350379429556,0.176180794468369,0.860151908571872,NA,100.554668334614,77.3158028795967,109.414281398016,72.722331345064,98.2119079434385,123.48803126555,"SPD_1178","SP_RS06590","n.p","n.p.","SPD_RS06230","prolyl oligopeptidase family protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","Putative prolyl oligopeptidase family protein"
"1652","SP_1344",1961,86.4831796912979,0.0130925644577885,0.101604309146574,0.128858358151929,0.897469727265811,NA,91.2248537468666,86.6874153498508,76.9952350578629,73.7323637248565,79.2587327262837,111.000477542067,"SPD_1179","SP_RS06595","n.p","n.p.","SPD_RS06235","conserved hypothetical protein","UNKNOWN","Intracellular","METABOLISM","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Amino acid metabolism","Signal transduction",NA,2,"LanL","Possible lanthionine biosynthesis protein"
"1653","SP_1346",1962,4.04125531117802,-0.0530197595981589,0.0380784863592171,-1.39238096540897,0.163807065362566,NA,3.10993819591591,3.5143546763453,12.1571423775573,2.02006475958511,3.44603185766451,0,"SPD_1180","SP_RS06600","n.p","n.p.","SPD_RS06240","putative membrane protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1654","SP_1348",1963,3.85929813229195,-0.01426064884118,0.0376539022916707,-0.378729639512944,0.7048886409906,NA,2.0732921306106,8.20016091147238,2.70158719501273,7.07022665854788,1.72301592883225,1.38750596927584,"SPD_1182","SP_RS06605","n.p","n.p.","SPD_RS06245","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1655","SP_1350",1965,2.6865833970849,-0.0291225553609452,0.0321981937014388,-0.904477922922859,0.365742035647082,NA,2.0732921306106,6.44298357329972,2.70158719501273,4.04012951917022,0.861507964416127,0,"SPD_1184","SP_RS06615","n.p","n.p.","SPD_RS06255","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1656","SP_1415",1967,140.030107648075,-0.135813196292075,0.102257390274613,-1.32815042440793,0.184128418219458,NA,171.046600775375,152.28870264163,136.430153348143,117.163756055936,161.963497310232,101.287935757136,"SPD_1246","SP_RS06935","SPT_RS04265","SPT_0859","SPD_RS06570","glucosamine-6-phosphate isomerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"NagB","Glucosamine-6-phosphate deaminase"
"1657","SP_1422",1969,116.738532990883,-0.033600228140995,0.102264225565297,-0.328562876756356,0.742486111545466,NA,114.031067183583,105.430640290359,140.482534140662,125.244015094277,104.242463694351,111.000477542067,"SPD_1252","SP_RS06975","SPT_RS04225","SPT_0852","SPD_RS06605","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1658","SP_1423",1970,2.11054274980749,0.013142981641183,0.0265160565160204,0.495661247110493,0.620133432932022,NA,1.0366460653053,1.17145155878177,2.70158719501273,0,7.75357167974514,0,"SPD_1253","SP_RS06980","SPT_RS04220","SPT_0851","SPD_RS06610","putative transcriptional repressor","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Transcriptional repressor"
"1659","SP_1424",1971,40.6602051451111,-0.166174608364901,0.0938607495524781,-1.77043768728899,0.0766542562261702,NA,45.6124268734333,50.9581428070069,48.6285695102292,36.361165672532,31.8757946833967,30.5251313240685,"SPD_1254","SP_RS06985","SPT_RS04215","SPT_0850","SPD_RS06615","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1660","SP_1425",1972,7.96434614053075,-0.0217913244709625,0.052421504334078,-0.415694374813973,0.677633657988777,NA,6.21987639183181,4.68580623512707,16.2095231700764,9.090291418133,6.03055575091289,5.55002387710336,"SPD_1255","SP_RS06990","n.p","n.p.","SPD_RS06620","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1661","SP_1426",1973,28.3034598575587,-0.0247678129605175,0.0809803740593782,-0.305849574643317,0.759719180800089,NA,31.0993819591591,18.7432249405083,39.1730143276846,25.2508094948139,18.0916672527387,37.4626611704477,"SPD_1255","SP_RS06995","SPT_RS04210","SPT_0849","SPD_RS06620","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Multi-drug efflux ABC transporter, ATP-binding protein"
"1662","SP_1436",1976,111.017784320988,0.103920656468735,0.102314291937287,1.01570029466101,0.309772127674367,NA,122.324235706026,91.9589473643688,95.906345422952,129.284144613447,112.857543338513,113.775489480619,"SPD_1265","SP_RS07045","SPT_RS04160","SPT_0837","SPD_RS06670","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1663","SP_1438",1978,70.6413396675376,-0.0339361885577933,0.0966687351361958,-0.351056507670043,0.72554595576516,NA,96.4080840733931,53.8867717039613,68.8904734728247,75.7524284844416,45.6599221140547,83.2503581565504,"SPD_1267","SP_RS07055","SPT_RS04170","SPT_0839","SPD_RS06680","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter, ATPase component"
"1664","SP_1452",1985,112.001029943183,0.0914904981684492,0.102323090716472,0.89413345050299,0.371250493744574,NA,107.811190791751,89.6160442468053,120.220630178067,132.314241752825,124.918654840338,97.1254178493088,"SPD_1281","SP_RS07135","n.p","n.p.","SPD_RS06750","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1665","SP_1455",1987,4.17893130475307,0.051980976990945,0.0381528711091675,1.36243945684221,0.173059238707351,NA,5.18323032652651,1.17145155878177,0,11.1103561777181,3.44603185766451,4.16251790782752,"SPD_1284","SP_RS07150","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1666","SP_1487",1993,45.469660874847,0.00376645127631901,0.0892669105005892,0.0421931402710991,0.96634473096302,NA,40.4291965469068,61.5012068360428,31.0682527426464,37.3711980523245,34.4603185766451,67.9877924945162,"SPD_0639","SP_RS07315","n.p","n.p.","SPD_RS03410","hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Mobile element/pseudogene",NA,NA,1,"","Mobile Element"
"1667","SP_1488",1994,60.2414900159621,-0.0732499725904039,0.0991645465701869,-0.73867097792414,0.460106812881954,NA,67.3819942448446,57.4011263803066,68.8904734728247,47.4715218502501,62.0285734379611,58.2752507095853,"SPD_1317","SP_RS07320","n.p","n.p.","SPD_RS06935","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1668","SP_1490",1995,81.8661277383452,-0.0604517567184453,0.100854126920364,-0.599397947950894,0.548907545064283,NA,106.774544726446,73.8014482032514,78.3460286553692,64.6420723067235,91.3198442281095,76.3128283101712,"SPD_1319","SP_RS07330","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1669","SP_1492",1996,10.6605223911831,0.00288618203598664,0.0521038278434934,0.0553928982848629,0.955825453500355,NA,19.6962752408007,9.37161247025415,2.70158719501273,16.1605180766809,14.6456353950742,1.38750596927584,"SPD_1321","SP_RS07345","SPT_RS07100","SPT_1429","SPD_RS06955","cell wall surface anchor family protein","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"","Cell wall surface anchor family protein"
"1670","SP_1493",1997,119.397876689662,-0.0313051134569009,0.102202930437712,-0.306303481933718,0.759373588350301,NA,109.884482922362,117.730881657568,141.833327738168,121.203885575107,143.871830057493,81.8628521872746,"SPD_1322","SP_RS07350","SPT_RS07105","SPT_1430","SPD_RS06960","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1671","SP_1494",1998,20.7905581713494,0.0788405728923297,0.0748871329891253,1.05279197834665,0.292436342222781,NA,12.4397527836636,19.9146764992901,18.9111103650891,33.3310685331543,13.784127430658,26.362613416241,"SPD_1323","SP_RS07355","SPT_RS07110","SPT_1431","SPD_RS06965","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1672","SP_1495",1999,20.7248767473568,-0.0360261755675504,0.0752793286006398,-0.478566642891714,0.632246953531722,NA,22.8062134367166,23.4290311756354,20.2619039625955,9.090291418133,22.3992070748193,26.362613416241,"n.p.","SP_RS07360","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
