"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"1516","SP_1783",1786,134.701810042414,0.0983747077178815,0.168396342676408,0.584185536065466,0.55909549165772,0.679930239574786,133.22502300802,140.677551296912,118.126236342652,124.228120865832,143.577040473051,148.376888268017,"SPD_1574","SP_RS08850","SPT_RS08505","SPT_1710","SPD_RS08315","MutT/nudix family protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"mutT","MutT/nudix family protein"
"1517","SP_1079",1787,2072.3185428044,-0.0433149794998789,0.0742941974380637,-0.583019683818363,0.559880049458517,0.680503339353049,2236.73321376085,2048.80391197312,2016.45176881792,2108.42727358399,2030.73713359725,1992.75795509324,"SPD_0964","SP_RS05335","SPT_RS05550","SPT_1122","SPD_RS05135","GTP-binding protein, GTP1/Obg family","TRANSCRIPTION AND TRANSLATION",NA,"GENETIC INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Translation","Cell growth and death",NA,2,"obgE","GTPase ObgE"
"1518","SP_0775",1788,2888.46525190364,0.0435331109196822,0.0747708877528052,0.582220062219991,0.560418461576389,0.680776788894808,3078.64725692336,2635.45923227513,2810.11241924512,2903.83232523883,2993.4263546108,2909.31392312858,"SPD_0674","SP_RS03780","SPT_RS03915","SPT_0787","SPD_RS03585","ribosomal protein S16","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsP","30S ribosomal protein S16"
"1519","SP_0767",1789,315.006552144401,-0.0757980229374312,0.130321074738459,-0.581625213646756,0.560819155772726,0.680882731323846,350.72657814252,345.707599463688,274.089782763809,295.041787056352,330.537071592635,293.9364938474,"SPD_0668","SP_RS03745","SPT_RS03880","SPT_0780","SPD_RS03555","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"yutD","hypothetical protein"
"1520","SP_1184",1790,15.1448622908012,-0.24051717860238,0.416334547000596,-0.577701707281176,0.563465526310322,0.683713476617888,22.9845087617671,5.98627877859201,21.2258080928202,5.17617170274301,18.5927102770857,16.9036961317994,"SPD_1046","SP_RS05825","SPT_RS05140","SPT_1040","SPD_RS05555","6-phospho-beta-galactosidase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","6-phospho-beta-galactosidase 2 (EC 3.2.1.85)"
"1521","SP_0738",1791,15.7861384970938,-0.222921410275861,0.386782822859404,-0.576347751505224,0.564380152657745,0.684058979672222,17.8768401480411,11.972557557184,21.2258080928202,17.25390567581,11.3622118359968,15.0255076727106,"SPD_0642","SP_RS03615","n.p","n.p.","SPD_RS03425","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1522","SP_1256",1792,17.1974963488031,0.22065481023586,0.382848775219239,0.576349787483325,0.564378776774289,0.684058979672222,22.9845087617671,10.475987862536,11.9971958785506,17.25390567581,21.6914953232667,18.7818845908882,"SPD_1114","SP_RS06155","SPT_RS04805","SPT_0972","n.p","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1523","SP_0389",1793,62.4629339941798,0.134828908359804,0.234250920738014,0.575574721051351,0.56490267168693,0.684310431067491,56.1843547509862,50.8833696180321,70.1374528284495,69.0156227032402,71.272056062162,57.284748002209,"SPD_0355","SP_RS01920","n.p","n.p.","SPD_RS01890","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1524","SP_0248",1794,6.47535527565137,0.273501436844978,0.475900381703691,0.574703125611837,0.565492093221668,0.684642601158006,3.40511240915068,2.993139389296,10.1514734356966,6.90156227032402,4.13171339490794,11.2691307545329,"SPD_0232","SP_RS01205","SPT_RS01490","SPT_0296","SPD_RS01245","PTS system, IIA component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"CelC","PTS system transporter subunit IIA"
"1525","SP_0531",1795,2.82470998863823,0.274270631044284,0.477711697009405,0.574134216853568,0.565876980420042,0.684726908898234,0.425639051143835,5.98627877859201,0.922861221426967,1.725390567581,4.13171339490794,3.75637691817764,"n.p.","SP_RS02610","n.p","n.p.","n.p","bacteriocin BlpI","MEMBRANE PROTEIN ","Extracellular","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"blpI","Class IIb bacteriocin"
"1526","SP_0471",1796,56.1477593687108,-0.143344367608183,0.250251215679883,-0.572801883174652,0.566778843871985,0.685436330116899,52.3536032906917,49.3867999233841,75.6746201570113,51.7617170274301,58.8769158774382,48.8328999363093,"SPD_0422","SP_RS02320","SPT_RS02545","SPT_0512","SPD_RS02240","conserved hypothetical protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1527","SP_1624",1797,1076.17372585679,0.0656407122351041,0.114765753467396,0.571953829883162,0.567353254143328,0.685749175291769,860.642161412835,1182.29005877192,1120.35352281234,1062.8405896299,1236.4152334262,994.500789087531,"SPD_1437","SP_RS08010","SPT_RS07760","SPT_1563","SPD_RS07570","acyltransferase family protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Putative acyltransferase"
"1528","SP_0222",1800,5158.01263937299,-0.0461495528496768,0.0824304484675872,-0.559860509163958,0.575574586938352,0.694240976081817,5747.82974664635,5020.99132554405,4954.84189784139,4567.10883238692,5246.24308318436,5411.06095063489,"SPD_0206","SP_RS01075","SPT_RS01355","SPT_0269","SPD_RS01110","ribosomal protein S14","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsN","30S ribosomal protein S14"
"1529","SP_0790",1801,334.199870577013,0.0672249569319373,0.12020113826869,0.559270551845081,0.575977089732705,0.694240976081817,307.737033976993,338.224750990449,338.690068263697,303.668739894257,355.327351962083,361.551278374598,"SPD_0692","SP_RS03865","SPT_RS07005","SPT_1409","SPD_RS03670","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1530","SP_1390",1802,604.641927859283,0.0573575496029777,0.102502773522173,0.559570708499615,0.575772289005453,0.694240976081817,596.320310652513,601.621017248497,583.248291941843,559.026543896245,694.127850344534,593.507553072067,"SPD_1222","SP_RS06815","SPT_RS04385","SPT_0885","SPD_RS06450","UDP-N-acetylenolpyruvoylglucosamine reductase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MurB","UDP-N-acetylenolpyruvoylglucosamine reductase"
"1531","SP_1302",1806,64.4048272568971,-0.124920727762714,0.225918834423008,-0.552945167594187,0.580300957438115,0.698136419121388,64.697135773863,64.3524968698641,72.9060364927304,62.1140604329162,65.0744859698001,57.284748002209,"n.p.","SP_RS06395","n.p","SPT_0792","n.p","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Mobile element/pseudogene",NA,NA,1,"","Mobile Element"
"1532","SP_1682",1807,146.712430485544,-0.0933760159895332,0.170132047100028,-0.548844368719278,0.583112258644097,0.700896417141659,172.809454764397,152.650108854096,127.354848556921,143.207417109223,151.840467262867,132.412286365762,"SPD_1494","SP_RS08310","SPT_RS08060","SPT_1620","SPD_RS07885","sugar ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","Putative sugar ABC transporter, permease component"
"1533","SP_1923",1808,7931.07531833516,-0.0381573203197922,0.0697669260414663,-0.546925634893435,0.584429823274009,0.702091579729617,8253.99247978125,7556.18038827776,8290.06235207845,8078.27863741426,7300.73756880233,8107.20048365689,"SPD_1726","SP_RS09670","SPT_RS09315","SPT_1872","SPD_RS09125","pneumolysin","VARIOUS",NA,"CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"ply","Pneumolysin (Thiol-activated cytolysin)"
"1534","SP_1833",1809,22.3096383909544,-0.191409432870426,0.350492063749607,-0.546116310944973,0.5849859884387,0.702371236533364,17.4512010968972,23.945115114368,31.3772815285169,20.7046868109721,20.6585669745397,19.7209788204326,"SPD_1617","SP_RS09095","SPT_RS08735","SPT_1752","SPD_RS08545","cell wall surface anchor family protein","VARIOUS","Cell Wall","CELLULAR PROCESSES",NA,NA,"Structural proteins",NA,NA,1,""," Cell wall surface anchor family protein"
"1535","SP_0884",1810,35.9430347627623,-0.161400456155756,0.296187094423605,-0.544927375954208,0.585803467087525,0.70296416050503,46.8202956258219,34.4211029769041,33.2230039713708,25.8808585137151,33.0537071592635,42.2592403294985,"SPD_0780","SP_RS04360","SPT_RS06540","SPT_1317","SPD_RS04135","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1536","SP_0510",1812,588.611851879741,-0.0545863922142801,0.100473231306023,-0.543292890103433,0.586928158773406,0.703536402238321,549.925654077835,616.586714194977,634.928520341753,605.612089220933,563.978878404934,560.639255038013,"SPD_0455","SP_RS02505","SPT_RS02715","SPT_0545","SPD_RS02415","type I restriction-modification system, R subunit","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"hsdR","type I restriction-modification system, R subunit"
"1537","SP_1734",1813,736.556464674993,-0.0547620711063447,0.101169051690619,-0.541292719376379,0.588305837949657,0.704798830682104,817.226978196164,695.904908011321,737.366115920147,664.275368518687,704.457133831804,800.108283571838,"SPD_1544","SP_RS08580","SPT_RS08320","SPT_1672","SPD_RS08155","rRNA methyltransferase RsmB","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rsmB","16S rRNA methyltransferase B"
"1538","SP_0236",1814,28273.4087020692,0.0385328846212095,0.0713806885086985,0.539822260421512,0.589319613925766,0.705624146332284,30148.0139925178,26381.530577255,27143.19424461,28556.9392840332,27055.4922382059,30355.2818757935,"SPD_0218","SP_RS01140","SPT_RS01420","SPT_0282","SPD_RS01175","DNA-directed RNA polymerase, alpha subunit","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpoA","DNA-directed RNA polymerase subunit alpha"
"1539","SP_1255",1815,38.5775008203769,0.153248400277966,0.284670952559315,0.538335221420368,0.590345639356513,0.706463211395232,31.4972897846438,34.4211029769041,42.4516161856405,50.0363264598491,39.2512772516254,33.8073922635988,"SPD_1113","SP_RS06150","SPT_RS04810","SPT_0973","SPD_RS05885","putative 3-isopropylmalate dehydratase, small subunit","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"LeuD","3-isopropylmalate dehydratase, small subunit"
"1540","SP_1727",1816,1032.86610033481,-0.0434955163653102,0.0809864973578151,-0.537071212910196,0.591218424604617,0.707118071718738,1056.436124939,1085.0130286198,1004.99587013397,1026.6073877107,1007.10514000881,1017.0390505966,"SPD_1537","SP_RS08545","SPT_RS08280","SPT_1665","SPD_RS08115","hydroxymethylglutaryl-CoA synthase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"mvaS","Hydroxymethylglutaryl-CoA synthase"
"1541","SP_1789",1817,56.9551705708482,-0.130707391518389,0.244332015371984,-0.534958103298061,0.592678828839082,0.708474637445507,52.7792423418356,56.8696483966241,71.0603140498765,44.8601547571061,58.8769158774382,57.284748002209,"SPD_1579","SP_RS08880","SPT_RS08535","SPT_1716","SPD_RS08345","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1542","SP_1703",1818,62.1703192032763,-0.126086797413586,0.23752727102432,-0.530830825739906,0.595536016731481,0.711498475434971,70.6560824898766,71.8353453431041,51.6802283999102,67.2902321356592,59.9098442261651,51.6501826249426,"SPD_1513","SP_RS08420","SPT_RS08160","SPT_1641","SPD_RS07980","conserved domain protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Folding, sorting, degradation","Membrane transport",NA,2,"secD","Preprotein translocase subunit SecD"
"1543","SP_0217",1820,4280.00575448718,0.0395659826619825,0.0750345028292737,0.527303855827593,0.597982597069447,0.713636374085076,4189.13954135763,4100.60096333553,4379.89935689239,3916.63658840888,4616.1567904609,4477.60128646775,"SPD_0201","SP_RS01050","SPT_RS01330","SPT_0264","SPD_RS01085","ribosomal protein L29","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpmC","50S ribosomal protein L29"
"1544","SP_0309",1821,3.99183051791756,-0.255399019075847,0.487093407572363,-0.524332735991515,0.600047131765042,0.715706957821896,3.83075146029452,5.98627877859201,4.61430610713484,1.725390567581,3.09878504618096,4.69547114772205,"SPD_0282","SP_RS01505","SPT_RS01820","SPT_0359","SPD_RS01510","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1545","SP_0574",1822,23.8491544471027,-0.180846437761165,0.345323158607638,-0.523702025923623,0.600485806319414,0.715837086347841,19.5793963526164,37.4142423662001,21.2258080928202,22.4300773785531,22.7244236719937,19.7209788204326,"SPD_0500","SP_RS02830","n.p","n.p.","n.p","hypothetical protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","DNA/RNA HELICASE (DEAD/DEAH BOX FAMILY)"
"1546","SP_1358",1823,484.148802929516,-0.054233416538302,0.104609067072213,-0.518438965724301,0.604152033878255,0.719812516502233,502.679719400869,487.881720455249,485.425002470585,514.166389139139,434.862834814061,479.877151297194,"SPD_1192","SP_RS06645","SPT_RS04545","SPT_0917","SPD_RS06290","ABC transporter, permease/ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Heterodimeric multi-drug efflux ABC transporter, permease/ATP-binding subunit 1"
"1547","SP_0938",1825,667.687572637671,-0.0470163601634911,0.0916304647013508,-0.513108389406629,0.60787550337706,0.723455119635602,695.068570517883,692.911768622025,647.848577441731,653.923025113201,669.337569975086,647.035924156099,"SPD_0828","SP_RS04635","SPT_RS06260","SPT_1262","SPD_RS04405","tetrapyrrole methylase family protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rsmI","16S rRNA C1402 (ribose-2'-O) methylase RsmI"
"1548","SP_0591",1826,2163.87686885208,-0.0371852184742109,0.0727255028809402,-0.511309196927621,0.609134566089877,0.724159976763663,2302.281627637,2152.06722090383,2120.73508683917,2042.86243201591,2175.34710241903,2189.96774329756,"SPD_0515","SP_RS02925","SPT_RS03095","SPT_0620","SPD_RS02770","cysteinyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"cysS","cysteinyl-tRNA synthetase"
"1549","SP_0878",1827,1602.0595127059,-0.040017166275553,0.0781973692658791,-0.511745684685255,0.608829008335826,0.724159976763663,1702.55620457534,1631.26096716632,1540.25537856161,1504.54057493064,1658.88292805554,1574.86102294598,"SPD_0774","SP_RS04330","SPT_RS06570","SPT_1323","SPD_RS04105","SpoE family protein","TRANSPORT","Membrane","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"ftsK","DNA translocase FtsK"
"1550","SP_0221",1828,14197.5539913675,-0.0314155845843892,0.0615293648070424,-0.510578724206064,0.609646076866505,0.724371596801997,14263.1646038299,14528.6985956428,14274.8173730323,13316.5644005902,14648.9898416461,14153.0891334638,"SPD_0205","SP_RS01070","SPT_RS01350","SPT_0268","SPD_RS01105","ribosomal protein L5","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplE","50S ribosomal protein L5"
"1551","SP_0381",1829,243.516470385677,-0.0700540359289925,0.137990495859545,-0.507672905243401,0.611682752942662,0.725836588704761,274.11154893663,224.4854541972,249.172529785281,208.772258677302,251.001588740657,253.555441976991,"SPD_0346","SP_RS01870","SPT_RS02150","SPT_0426","SPD_RS01840","mevalonate kinase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"mvaK1","Mevalonate kinase (EC 2.7.1.36)"
"1552","SP_0926",1831,1.89189936233887,0.232106921311035,0.456980413349963,0.507914375606474,0.61151339267618,0.725836588704761,2.55383430686301,1.496569694648,0,3.45078113516201,1.03292834872699,2.81728268863323,"n.p.","SP_RS04580","SPT_RS06315","SPT_1273","n.p","hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","AraC family transcriptional regulator"
"1553","SP_0956",1832,9.76100282325194,-0.225082684488879,0.447777351168547,-0.502666523667376,0.615198749719735,0.729373190169904,10.6409762785959,5.98627877859201,14.7657795428315,15.528515108229,4.13171339490794,7.51275383635528,"n.p.","SP_RS04740","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1554","SP_1634",1833,137.145859983515,-0.0890696117302313,0.178829754422709,-0.498069306295043,0.618435193613727,0.732810278521012,135.778857314883,116.732436182544,172.575048406843,115.601168027927,139.445327078143,142.74232289075,"SPD_1447","SP_RS08055","SPT_RS07810","SPT_1573","SPD_RS07620","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1555","SP_0728",1835,45.8121196967566,0.138883363518644,0.280234446056966,0.495597045519563,0.620178737710547,0.733675500167379,45.5433784723904,58.3662180912721,26.762975421382,53.4871075950111,47.5147040414413,43.1983345590429,"SPD_0634","SP_RS03565","SPT_RS03710","SPT_0744","SPD_RS03385","hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Copper-exporting ATPase"
"1556","SP_2109",1836,849.857634770833,0.0473546653365793,0.0955475722202068,0.495613485892052,0.620167136187292,0.733675500167379,767.427209212335,947.328616712185,801.043540198608,867.871455493245,855.264672745944,860.21031426268,"SPD_1935","SP_RS10750","SPT_RS10495","SPT_2117","SPD_RS10190","maltodextrin ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"malC","Maltodextrin ABC transporter"
"1557","SP_1328",1837,5.8036705356861,-0.235422879062649,0.475883611658266,-0.494706842797744,0.620807070604944,0.734019029588426,5.10766861372602,7.48284847324001,7.38288977141574,5.17617170274301,3.09878504618096,6.57365960681087,"n.p.","SP_RS06520","n.p","n.p.","n.p","sodium:solute symporter family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Putative sodium:solute symporter family protein"
"1558","SP_1568",1838,1523.65546202244,0.0391223051316481,0.0795336430895727,0.49189630465673,0.622792650780409,0.735966070454324,1486.75720564542,1547.45306426603,1471.96364817601,1652.9241637426,1429.57283463815,1553.26185566645,"SPD_1398","SP_RS07730","SPT_RS07500","SPT_1508","SPD_RS07360","ribosome biogenesis GTP-binding protein YsxC","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"EngB","Ribosome biogenesis GTP-binding protein YsxC"
"1559","SP_1656",1839,3.14227538442357,-0.23620749081351,0.481458460136042,-0.490608246341266,0.623703552835117,0.736641716562194,3.40511240915068,7.48284847324001,0.922861221426967,0,5.16464174363493,1.87818845908882,"SPD_1469","SP_RS08175","SPT_RS07925","SPT_1596","SPD_RS07750","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1560","SP_0561",1840,56.643540745203,0.117840447035242,0.242178572603851,0.486584943367399,0.626552495749437,0.739604359112923,57.8869109555616,44.8970908394401,57.217395728472,70.7410132708212,53.7122741338032,55.4065595431202,"SPD_0487","SP_RS02755","SPT_RS02950","SPT_0592","SPD_RS02600","conserved domain protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","PaaD-like protein (DUF59) involved in Fe-S cluster assembly"
"1561","SP_0928",1841,319.285050790079,-0.0629658174729779,0.130336203088691,-0.48310305180619,0.629022567275506,0.741713906689684,317.101093102157,333.735041906504,332.230039713708,284.689443650866,278.890654156286,369.064032210953,"SPD_0819","SP_RS04590","SPT_RS06305","SPT_1271","SPD_RS04360","signal peptidase II","LIPOPROTEIN","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"lspA","Lipoprotein signal peptidase"
"1562","SP_1947",1842,3.91266865621092,-0.235447613342869,0.487306771470737,-0.483160971952568,0.628981444354608,0.741713906689684,5.10766861372602,5.98627877859201,2.7685836642809,1.725390567581,4.13171339490794,3.75637691817764,"SPD_1746","SP_RS09785","SPT_RS09465","SPT_1905","SPD_RS09235","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1563","SP_0433",1843,2484.47789984541,-0.0356138305201525,0.074052124204753,-0.480929222525485,0.630566802790891,0.743131359556058,2492.96792254944,2665.39062616809,2397.59345326726,2306.8471888558,2503.81831731421,2540.24989091763,"SPD_0393","SP_RS02135","SPT_RS02345","SPT_0468","SPD_RS02095","N utilization substance protein B","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"nusB","Transcription termination protein NusB"
"1564","SP_1863",1844,98.6356906052292,-0.0921438246399722,0.192212222543481,-0.479385875781797,0.631664139646062,0.744020884659027,100.876455121089,88.2976119842321,116.280513899798,89.7203095142122,97.0952647803366,99.5439883317075,"SPD_1645","SP_RS09245","SPT_RS08870","SPT_1781","SPD_RS08700","transcriptional regulator, MarR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"1565","SP_1609",1845,219.306240180005,-0.0679141127843987,0.142508374241479,-0.47656225920674,0.63367386349322,0.745983540112343,236.655312435972,190.064351220296,243.635362456719,215.673820947626,203.486884699216,226.321709320203,"SPD_1434","SP_RS07935","SPT_RS07695","SPT_1550","SPD_RS07555","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1566","SP_0258",1846,29.1261526642895,0.157819943514436,0.331924942533728,0.475468768058608,0.634452889141002,0.746496032077061,29.7947335800685,31.427963587608,21.2258080928202,27.6062490812961,19.6256386258127,45.0765230181317,"n.p.","SP_RS01265","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1567","SP_0660",1847,37.8054653537193,0.136123007745761,0.286647673259631,0.474879165066405,0.634873102635653,0.746586019991683,39.5844317563767,26.938254503664,40.6058937427866,31.0570302164581,45.4488473439873,43.1983345590429,"SPD_0573","SP_RS03240","SPT_RS03405","SPT_0684","SPD_RS03070","peptide methionine sulfoxide reductase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","peptide methionine sulfoxide reductase"
"1568","SP_1930",1849,12.7633225886813,0.202789292695381,0.428527956733935,0.473223017328807,0.636054077915827,0.747182080790799,10.215337227452,10.475987862536,13.8429183214045,17.25390567581,4.13171339490794,20.660073049977,"SPD_1731","SP_RS09700","SPT_RS09380","SPT_1888","SPD_RS09150","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1569","SP_0880",1850,746.395706331481,0.0445430988282741,0.0943034201596388,0.47233810558377,0.636685475537452,0.747503163712079,765.72465300776,728.829441293577,709.680279277338,735.016381789508,712.72056062162,826.402921999081,"SPD_0776","SP_RS04340","SPT_RS06560","SPT_1321","SPD_RS04115","aminotransferase, class-V","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"nifS","Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme"
"1570","SP_1092",1851,562.221036666846,-0.0484162498904498,0.102704898901889,-0.47141129983196,0.637347048152365,0.747655137556058,540.561594952671,612.097005111033,562.94534507045,600.43591751819,546.419096476575,510.867260872159,"SPD_0977","SP_RS05405","n.p","SPT_1137","SPD_RS05210","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1571","SP_1690",1853,17.9644570027204,0.184446296454578,0.392389135548098,0.470059641679271,0.63831240712581,0.74811690299461,14.8973667900342,20.951975725072,12.9200570999775,34.5078113516201,11.3622118359968,13.1473192136217,"SPD_1502","SP_RS08350","SPT_RS08100","SPT_1628","SPD_RS07925","ABC transporter, substrate-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","Putative ABC transporter, substrate-binding component "
"1572","SP_1901",1854,289.889705670446,0.0576382924627413,0.122719064591222,0.469676758494982,0.638585975208106,0.74811690299461,295.393501493822,261.8996965634,290.701284749495,308.844911597,292.318722689737,290.180116929223,"SPD_1704","SP_RS09555","SPT_RS09190","SPT_1846","SPD_RS09005","RNA methyltransferase, TrmA family","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","RNA methyltransferase"
"1573","SP_1087",1856,1738.00359429162,-0.0334049068866078,0.0719545523538241,-0.464250082779265,0.642468582883576,0.751854397641771,1761.29439363319,1789.89735479901,1727.59620651128,1666.72728828325,1709.49641714316,1773.00990537985,"SPD_0973","SP_RS05385","SPT_RS05610","SPT_1133","SPD_RS05190","ATP-dependent DNA helicase PcrA","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"pcrA"," ATP-dependent DNA helicase PcrA"
